TILENAME,RA_CENT,DEC_CENT
DES1913-1624,288.39521800,-16.40281500
DES0406+1417,61.60279600,14.29440700
DES2225+1709,336.26291600,17.14996300
DES0334-0124,53.53649500,-1.41114800
DES0221+1500,35.47349700,15.00829600
DES2351-0333,357.97060600,-3.55281500
DES1947-1915,296.92999400,-19.25837000
DES1954-1458,298.64758500,-14.97503700
DES0351+0126,57.82319900,1.44440700
DES0614-0207,93.59507700,-2.12503700
DES0412-1415,63.05426900,-14.26114800
DES0508-1041,77.00978200,-10.69170400
DES0152+0752,28.14613200,7.86940700
DES0033-0915,8.30869400,-9.26392600
DES0054-0750,13.72469500,-7.83614800
DES0508+0126,77.10432600,1.44440700
DES0607-0458,91.99890200,-4.98059300
DES2246-0458,341.64333400,-4.98059300
DES0434-0958,68.66871600,-9.97781500
DES0323-0707,50.97422400,-7.12225900
DES0248+1209,42.06424700,12.15274100
DES0428+0209,67.16632200,2.15829600
DES2146+0335,326.50088000,3.58607400
DES2220-0458,335.19398300,-4.98059300
DES0210+0835,32.68198300,8.58329600
DES0305-0624,46.46312500,-6.40837000
DES0459+0043,74.92414800,0.73051900
DES0527-0833,81.76167600,-8.55003700
DES0408+1000,62.16013200,10.01107400
DES0417+0252,64.39048400,2.87218500
DES0338-0707,54.57142500,-7.12225900
DES0315-0915,48.81477700,-9.26392600
DES0439-0541,69.96475800,-5.69448100
DES0052+0835,13.18865400,8.58329600
DES0251+1500,42.86450600,15.00829600
DES2119+0126,319.98933300,1.44440700
DES2127-0750,321.84020300,-7.83614800
DES2141-0624,325.28646400,-6.40837000
DES2123+0543,320.91818100,5.72774100
DES2228+0252,337.18649100,2.87218500
DES0525-0915,81.36430900,-9.26392600
DES2200+2625,330.00812100,26.43051900
DES2249-0915,342.26906900,-9.26392600
DES0148+0709,27.24087800,7.15551900
DES0200+0709,30.11884800,7.15551900
DES0239+0835,39.90173400,8.58329600
DES2314-0207,348.58119400,-2.12503700
DES0458-0333,74.50380300,-3.55281500
DES2136-0833,324.09004300,-8.55003700
DES2345-0750,356.42986400,-7.83614800
DES0107+0500,16.76164600,5.01385200
DES2028-0333,307.18689600,-3.55281500
DES2218-0624,334.62537200,-6.40837000
DES2222-0833,335.64063300,-8.55003700
DES2224-0707,336.15244900,-7.12225900
DES2211-0958,332.98821800,-9.97781500
DES0331+0543,52.75447000,5.72774100
DES0506-0250,76.53717200,-2.83892600
DES2203-0250,330.75179200,-2.83892600
DES0537-0915,84.25760000,-9.26392600
DES0443-1250,70.95405500,-12.83337000
DES0328+0209,52.16401200,2.15829600
DES2154+0209,328.57971500,2.15829600
DES2258+0543,344.59472500,5.72774100
DES0319-0750,49.75559200,-7.83614800
DES2336-0707,354.13845300,-7.12225900
DES2336-0958,354.00893300,-9.97781500
DES2347-0541,356.78697300,-5.69448100
DES0252+1626,43.02037100,16.43607400
DES2152+0626,328.16345700,6.44163000
DES0551-0124,87.81355700,-1.41114800
DES0042+1209,10.66332100,12.15274100
DES0440-0958,70.11842000,-9.97781500
DES0458-1749,74.73084400,-17.83059300
DES0506-1541,76.65022200,-15.68892600
DES0510-1250,77.54366200,-12.83337000
DES0534-1207,83.66762600,-12.11948100
DES0443+0626,70.89817400,6.44163000
DES0542-1041,85.72779600,-10.69170400
DES0608-1541,92.22202900,-15.68892600
DES0026+2417,6.63641100,24.28885200
DES0016+2708,4.04971200,27.14440700
DES0518+0418,79.65797200,4.29996300
DES2019-0041,304.98559000,-0.69725900
DES0011-1458,2.93935200,-14.97503700
DES0023-1624,5.78959100,-16.40281500
DES0120-1207,20.14346900,-12.11948100
DES0359-1124,59.92592200,-11.40559300
DES2318+0500,349.52966600,5.01385200
DES0525-0207,81.45061500,-2.12503700
DES0530-1250,82.66891100,-12.83337000
DES0631-1332,97.84565000,-13.54725900
DES2048+0043,312.12527700,0.73051900
DES2314+0252,348.62308000,2.87218500
DES2209-0416,332.26986700,-4.26670400
DES0054-1415,13.70285900,-14.26114800
DES0623-1707,95.76781700,-17.11670400
DES0211+0709,32.99681800,7.15551900
DES0425-0541,66.37761100,-5.69448100
DES0547-0707,86.94623100,-7.12225900
DES0605-1250,91.45505300,-12.83337000
DES2311+0835,347.91952500,8.58329600
DES2257-0250,344.33234700,-2.83892600
DES2049-0707,312.41092400,-7.12225900
DES0034-1250,8.71888400,-12.83337000
DES0544-1124,86.14367000,-11.40559300
DES1942-1458,295.69164100,-14.97503700
DES0158+0752,29.58748400,7.86940700
DES0321+0752,50.48708100,7.86940700
DES0514+0209,78.59665300,2.15829600
DES2247-0707,341.90797000,-7.12225900
DES2010-1124,302.67432700,-11.40559300
DES2041-0915,310.44286000,-9.26392600
DES0005-1458,1.46138100,-14.97503700
DES0546-1749,86.72940200,-17.83059300
DES0607-1415,91.78120900,-14.26114800
DES2140+0335,325.07030100,3.58607400
DES0559-0041,89.91576500,-0.69725900
DES2240-0333,340.08901800,-3.55281500
DES0206+1000,31.71321600,10.01107400
DES0342-0958,55.62137500,-9.97781500
DES0404-0915,61.11126700,-9.26392600
DES2342+0126,355.69512300,1.44440700
DES0443-0833,70.93299800,-8.55003700
DES1913-1415,288.25862600,-14.26114800
DES0347+0500,56.89298400,5.01385200
DES1925-1624,291.37192500,-16.40281500
DES0250+0500,42.56036300,5.01385200
DES0507-0416,76.78730500,-4.26670400
DES0105+0917,16.27487300,9.29718500
DES0302+1334,45.72729700,13.58051900
DES0328+0126,52.11027200,1.44440700
DES2200-0207,330.00730900,-2.12503700
DES2157-0958,329.36395600,-9.97781500
DES2211-0915,332.86587100,-9.26392600
DES0425-1332,66.26990200,-13.54725900
DES2034+0043,308.55554200,0.73051900
DES0527-0707,81.91015000,-7.12225900
DES0430-1207,67.60404600,-12.11948100
DES0346+0709,56.74007300,7.15551900
DES0427+0917,66.91229100,9.29718500
DES0221+1709,35.28447000,17.14996300
DES0550-1124,87.60021100,-11.40559300
DES0611-0250,92.97679200,-2.83892600
DES0354-0833,58.66049700,-8.55003700
DES0446-0958,71.56812500,-9.97781500
DES0342+0543,55.62435400,5.72774100
DES2042+0043,310.69738300,0.73051900
DES2230+1834,337.51008700,18.57774100
DES2145-0207,326.43540900,-2.12503700
DES0122-0915,20.60518300,-9.26392600
DES0025-1749,6.48904400,-17.83059300
DES0513-1041,78.46278500,-10.69170400
DES0339+0001,54.92226500,0.01663000
DES0041-0833,10.29240200,-8.55003700
DES0025+0709,6.37559300,7.15551900
DES0213+0835,33.40395800,8.58329600
DES0418-0915,64.72788200,-9.26392600
DES0551-1458,87.92272300,-14.97503700
DES0331+0626,52.93755900,6.44163000
DES2223+0543,335.98507200,5.72774100
DES2225-0207,336.43673100,-2.12503700
DES2234-0416,338.71272200,-4.26670400
DES2250-1124,342.72921900,-11.40559300
DES0806-7906,121.63635500,-79.10837000
DES2034-2706,308.68447000,-27.11114800
DES0637-3623,99.46285300,-36.39170400
DES2107-2541,316.98404000,-25.68337000
DES0705-3206,106.31555700,-32.10837000
DES2342-3040,355.51768200,-30.68059300
DES1700-7824,255.12897900,-78.41114800
DES2016-1624,304.02292800,-16.40281500
DES0603-2332,90.98629000,-23.54170400
DES0611-2958,92.99510900,-29.96670400
DES1950-2332,297.58234600,-23.54170400
DES0807-5205,121.84910800,-52.09725900
DES1617-8549,244.36968100,-85.83059300
DES1824-4540,276.02170000,-45.67225900
DES2142-2706,325.52668400,-27.11114800
DES1904-4957,286.09594200,-49.95559300
DES0737-5040,114.36836900,-50.66948100
DES2005-4249,301.27701500,-42.81670400
DES1926-1915,291.63655600,-19.25837000
DES2042-1541,310.59273900,-15.68892600
DES2147-1207,326.84159000,-12.11948100
DES0608-2206,92.23213700,-22.11392600
DES0626-2415,96.65868500,-24.25559300
DES1938-2415,294.57532500,-24.25559300
DES0425-7413,66.33948300,-74.22781500
DES2039-3040,309.86335000,-30.68059300
DES1820-4206,275.00004900,-42.10281500
DES0657-6039,104.42546200,-60.66392600
DES2300-2206,345.12230400,-22.11392600
DES2238-2458,339.57450800,-24.96948100
DES2203-1624,330.81328800,-16.40281500
DES2225-2458,336.42453400,-24.96948100
DES2252-2541,343.12502000,-25.68337000
DES1910-3206,287.64203700,-32.10837000
DES2011-3457,302.87566600,-34.96392600
DES1912-5705,288.14100000,-57.09448100
DES0139-8030,24.86568100,-80.50281500
DES0147-6705,26.85967100,-67.08892600
DES0146-7701,26.72076100,-77.01670400
DES0452-8353,73.07162100,-83.88892600
DES0727-6831,111.87820100,-68.51670400
DES0755-6456,118.99101500,-64.94725900
DES1640-6956,250.15810100,-69.94448100
DES2004-6913,301.17138400,-69.23059300
DES2130-1915,322.64097500,-19.25837000
DES2236-1832,339.00384900,-18.54448100
DES1834-3957,278.72559000,-39.96114800
DES1904-3332,286.13397900,-33.53614800
DES0729-4414,112.31439800,-44.24448100
DES1858-5831,284.57021600,-58.52225900
DES1938-5705,294.71146700,-57.09448100
DES0120-6622,20.10194300,-66.37503700
DES0126-6913,21.69840400,-69.23059300
DES0401-7122,60.27266300,-71.37225900
DES1333-7742,203.33390800,-77.71392600
DES2240-1458,340.03079100,-14.97503700
DES0616-2915,94.19388400,-29.25281500
DES2223-2958,335.97983300,-29.96670400
DES2341-2623,355.49585000,-26.39725900
DES0711-4331,107.99430900,-43.53059300
DES2024-7824,306.23650000,-78.41114800
DES2144-2623,326.00728600,-26.39725900
DES2230-2958,337.62793600,-29.96670400
DES2237-2958,339.27603800,-29.96670400
DES2105-3206,316.29722400,-32.10837000
DES0701-4914,105.26255900,-49.24170400
DES1848-4457,282.06205800,-44.95837000
DES1826-6456,276.68596100,-64.94725900
DES0913-7122,138.49634300,-71.37225900
DES1113-7248,168.48775600,-72.80003700
DES1759-7248,269.88280900,-72.80003700
DES2104-8112,316.01710800,-81.20003700
DES0730-4249,112.56390100,-42.81670400
DES2140-3832,325.19384300,-38.53337000
DES0045-6748,11.37047400,-67.80281500
DES0751-6205,117.85346700,-62.09170400
DES0836-6248,129.00506300,-62.80559300
DES0952-7455,148.22677400,-74.92503700
DES0601-2415,90.39459400,-24.25559300
DES1958-2958,299.72157900,-29.96670400
DES2125-2458,321.46215700,-24.96948100
DES2344-2706,356.00307200,-27.11114800
DES1911-3832,287.77665000,-38.53337000
DES1924-3206,291.01323600,-32.10837000
DES2238-3249,339.56259400,-32.82225900
DES2259-3415,344.95615000,-34.25003700
DES0817-5914,124.35108000,-59.23614800
DES0421-8112,65.39542500,-81.20003700
DES1847-6539,281.92881500,-65.66114800
DES2122-1332,320.52786100,-13.54725900
DES2304-1041,346.19714500,-10.69170400
DES0002-2541,0.55234000,-25.68337000
DES0625-2332,96.43719200,-23.54170400
DES2028-2041,307.04961900,-20.68614800
DES2049-2832,312.38097400,-28.53892600
DES2252-2249,343.16095400,-22.82781500
DES1842-3957,280.58836100,-39.96114800
DES1941-3623,295.39737500,-36.39170400
DES0707-4957,106.95887300,-49.95559300
DES0706-5748,106.61996300,-57.80837000
DES0204-7205,31.04667400,-72.08614800
DES1044-7248,161.24525200,-72.80003700
DES1101-7122,165.31589000,-71.37225900
DES2152-1041,328.03461700,-10.69170400
DES2216-1458,334.11890500,-14.97503700
DES2331-2458,352.96189800,-24.96948100
DES1807-4123,271.83064000,-41.38892600
DES1839-4123,279.75779000,-41.38892600
DES0253-6705,43.36354300,-67.08892600
DES0428-7248,67.09270300,-72.80003700
DES0512-8432,78.13415900,-84.53614800
DES0556-6414,89.07637000,-64.23337000
DES1733-6039,263.25136400,-60.66392600
DES1900-6456,285.11533900,-64.94725900
DES1118-7906,169.60546400,-79.10837000
DES1411-8353,212.90390600,-83.88892600
DES1748-7330,267.18639600,-73.51392600
DES1239-8314,189.98847500,-83.24170400
DES2003-8707,300.80849700,-87.12503700
DES2250-3540,342.67058800,-35.67781500
DES1952-5831,298.24185300,-58.52225900
DES0811-6748,122.85777400,-67.80281500
DES1625-6331,246.41287400,-63.51948100
DES2127-6831,321.78301500,-68.51670400
DES0703-8235,105.81501100,-82.59448100
DES0930-8153,142.54476100,-81.89725900
DES2109-8030,317.25616700,-80.50281500
DES2228-2458,337.21202800,-24.96948100
DES2037-3749,309.34131100,-37.81948100
DES0346-7205,56.57691600,-72.08614800
DES0436-8511,69.16022800,-85.18337000
DES2023+0543,305.85129000,5.72774100
DES1852-2749,283.07226100,-27.82503700
DES1857-3332,284.42106600,-33.53614800
DES2115-3540,318.94195600,-35.67781500
DES1956-3040,299.07232600,-30.68059300
DES0637-4831,99.33185500,-48.52781500
DES1820-4914,275.00005600,-49.24170400
DES1850-4123,282.61243500,-41.38892600
DES1916-4914,289.21507100,-49.24170400
DES1607-6956,241.83119500,-69.94448100
DES1052-7948,163.17903800,-79.80559300
DES1444-7537,221.05280700,-75.62225900
DES2258-7205,344.62805200,-72.08614800
DES1535-8314,233.98658200,-83.24170400
DES0340+0835,55.06321200,8.58329600
DES2025-1707,306.37295800,-17.11670400
DES0004-2415,1.13129400,-24.25559300
DES2128-2206,322.00507400,-22.11392600
DES2130-2749,322.62613900,-27.82503700
DES2153-2041,328.41600500,-20.68614800
DES2230-2706,337.55683700,-27.11114800
DES2319-2458,349.81192400,-24.96948100
DES2336-2958,354.10896000,-29.96670400
DES2352-2958,358.22921700,-29.96670400
DES1953-3123,298.41716800,-31.39448100
DES2358-3040,359.66807600,-30.68059300
DES1841-4914,280.46736900,-49.24170400
DES2009-4249,302.25023600,-42.81670400
DES0349-7248,57.43603100,-72.80003700
DES2236-6748,339.24701500,-67.80281500
DES2137-8153,324.46645500,-81.89725900
DES2106-1915,316.59133300,-19.25837000
DES2122-1707,320.56547000,-17.11670400
DES0728-4540,112.17809000,-45.67225900
DES0633-3332,98.28174200,-33.53614800
DES2339-2249,354.77929200,-22.82781500
DES0625-5331,96.33278200,-53.52503700
DES1722-5622,260.55026000,-56.38059300
DES1925-6414,291.42237500,-64.23337000
DES2246-2415,341.55600900,-24.25559300
DES2335-2124,353.97549300,-21.40003700
DES0724-3832,111.21215700,-38.53337000
DES2133-3249,323.42195600,-32.82225900
DES1915-4748,288.81984400,-47.81392600
DES0427-6956,66.96615400,-69.94448100
DES0745-6205,116.32825400,-62.09170400
DES0908-6122,137.05072600,-61.37781500
DES2252-1915,343.05852000,-19.25837000
DES0650-2332,102.66679400,-23.54170400
DES2138-2041,324.60057900,-20.68614800
DES2218-2041,334.52068700,-20.68614800
DES0753-5205,118.36288800,-52.09725900
DES0248-7701,42.23751100,-77.01670400
DES1544-7906,236.02423100,-79.10837000
DES0618-2249,94.69699600,-22.82781500
DES1854-2458,283.66246900,-24.96948100
DES2322-3540,350.58013200,-35.67781500
DES1652-6039,253.05153500,-60.66392600
DES2132-1541,323.19848700,-15.68892600
DES0616-2332,94.10109100,-23.54170400
DES1026-8112,156.54402300,-81.20003700
DES2254-2206,343.58115500,-22.11392600
DES1816-4457,274.15348300,-44.95837000
DES1945-5040,296.40117600,-50.66948100
DES0457-8314,74.49344600,-83.24170400
DES0903-6331,135.94194300,-63.51948100
DES0631-7619,97.77495000,-76.31948100
DES1915-7824,288.88299000,-78.41114800
DES1958-7122,299.58469900,-71.37225900
DES2228-1207,337.06386900,-12.11948100
DES2107-2749,316.97558500,-27.82503700
DES0633-3957,98.48299600,-39.96114800
DES2337-2041,354.36090300,-20.68614800
DES1820-3957,275.00004800,-39.96114800
DES2244-3957,341.12842000,-39.96114800
DES2319-3249,349.75668100,-32.82225900
DES0715-4331,108.97897400,-43.53059300
DES1909-5457,287.43170800,-54.95281500
DES0954-6913,148.52846000,-69.23059300
DES1918-1415,289.73180200,-14.26114800
DES2234-1458,338.55282000,-14.97503700
DES2245-1832,341.26280700,-18.54448100
DES1814-3957,273.58347400,-39.96114800
DES1916-3123,289.21758300,-31.39448100
DES1926-3540,291.69797100,-35.67781500
DES1920-4123,290.22482100,-41.38892600
DES1825-5831,276.36723400,-58.52225900
DES1601-6456,240.37404800,-64.94725900
DES1947-6456,296.91646700,-64.94725900
DES1547-7330,236.99900200,-73.51392600
DES2027-1041,306.96608500,-10.69170400
DES2114-1124,318.69628400,-11.40559300
DES2325-1749,351.49084600,-17.83059300
DES2350-1207,357.50842500,-12.11948100
DES1903-3040,285.79106600,-30.68059300
DES1902-3706,285.74160500,-37.10559300
DES1923-3540,290.81913300,-35.67781500
DES2219-3706,334.97375100,-37.10559300
DES1958-4331,299.61666500,-43.53059300
DES1348-7248,207.11444300,-72.80003700
DES1446-7619,221.59013400,-76.31948100
DES2127-7122,321.93432200,-71.37225900
DES2118-1250,319.66292500,-12.83337000
DES1958-2541,299.55672000,-25.68337000
DES2124-2124,321.00515800,-21.40003700
DES2352-7455,358.10388300,-74.92503700
DES2215-2623,333.97716800,-26.39725900
DES1826-3332,276.71295700,-33.53614800
DES2303-3415,345.81980500,-34.25003700
DES0651-4540,102.98325900,-45.67225900
DES0651-5248,102.78952300,-52.81114800
DES1657-5957,254.29846400,-59.95003700
DES1943-7205,295.88849900,-72.08614800
DES1814-8353,273.70055200,-83.88892600
DES2010-3415,302.63702400,-34.25003700
DES2020-3415,305.22799100,-34.25003700
DES0629-4414,97.36634200,-44.24448100
DES0149-7537,27.31305000,-75.62225900
DES0454-7906,73.66724600,-79.10837000
DES2106-6956,316.63464000,-69.94448100
DES0723-8235,110.83645100,-82.59448100
DES1038-8432,159.70104600,-84.53614800
DES2104-2249,316.05150000,-22.82781500
DES2052-3415,313.00089200,-34.25003700
DES1727-5457,261.84294400,-54.95281500
DES1949-5705,297.33965300,-57.09448100
DES0049-6831,12.46450600,-68.51670400
DES0620-7742,95.20875700,-77.71392600
DES2127-1624,321.88316800,-16.40281500
DES0559-2124,89.81949000,-21.40003700
DES0616-2541,94.02614900,-25.68337000
DES2059-2832,314.81886100,-28.53892600
DES2308-2415,347.03708900,-24.25559300
DES1906-3749,286.74837300,-37.81948100
DES2039-3457,309.84457100,-34.96392600
DES2252-3706,343.02992100,-37.10559300
DES1902-4748,285.63066200,-47.81392600
DES1959-6956,299.98082700,-69.94448100
DES2007-6122,301.82498700,-61.37781500
DES2204-7537,331.15659800,-75.62225900
DES2125-1749,321.49445100,-17.83059300
DES2128-3332,322.10515300,-33.53614800
DES0604-7248,91.23438200,-72.80003700
DES0724-7039,111.14672900,-70.65837000
DES2149-1041,327.30811600,-10.69170400
DES2327-1707,351.93839000,-17.11670400
DES2343-2206,355.91034400,-22.11392600
DES2117-3123,319.32531600,-31.39448100
DES2214-3415,333.72862700,-34.25003700
DES0711-4706,107.96542600,-47.10003700
DES1941-4249,295.43769000,-42.81670400
DES1959-4831,299.79322100,-48.52781500
DES0321-7824,50.35756100,-78.41114800
DES2122-7455,320.57316000,-74.92503700
DES1820-8030,275.00022100,-80.50281500
DES2241-1958,340.32312300,-19.97225900
DES2058-4040,314.53405400,-40.67503700
DES0057-6831,14.41379400,-68.51670400
DES2024-6539,306.17935400,-65.66114800
DES1349-7413,207.41853600,-74.22781500
DES2359-1458,359.98340900,-14.97503700
DES0635-2041,98.90358000,-20.68614800
DES2250-2458,342.72448200,-24.96948100
DES1933-3832,293.25233600,-38.53337000
DES2206-3332,331.52617500,-33.53614800
DES1920-4040,290.06062200,-40.67503700
DES1818-5622,274.73329000,-56.38059300
DES0754-5705,118.68453000,-57.09448100
DES1851-5705,282.88462700,-57.09448100
DES0224-7701,36.03081100,-77.01670400
DES0718-6748,109.63046700,-67.80281500
DES1746-8235,266.50109800,-82.59448100
DES2051-1207,312.96849900,-12.11948100
DES1820-8511,275.00043500,-85.18337000
DES1957-8353,299.31900100,-83.88892600
DES2247-8353,341.87665300,-83.88892600
DES2245-2206,341.26943200,-22.11392600
DES0600-2249,90.04966100,-22.82781500
DES0730-4040,112.67007900,-40.67503700
DES2205-4040,331.47720000,-40.67503700
DES0141-6622,25.44610500,-66.37503700
DES1700-6913,255.22676200,-69.23059300
DES2120-6539,320.03680500,-65.66114800
DES2109-1207,317.34947500,-12.11948100
DES0029-2415,7.39538500,-24.25559300
DES2139-2332,324.83685400,-23.54170400
DES2152-2206,328.16966800,-22.11392600
DES2030-3540,307.51705900,-35.67781500
DES0633-6622,98.48298500,-66.37503700
DES2145-1915,326.42200200,-19.25837000
DES0612-2541,93.23399800,-25.68337000
DES0655-2749,103.88999000,-27.82503700
DES2038-2124,309.50387800,-21.40003700
DES2308-2541,347.08577500,-25.68337000
DES0633-3249,98.49361000,-32.82225900
DES1913-3706,288.42699500,-37.10559300
DES2027-3832,306.94155300,-38.53337000
DES0716-4540,109.11314600,-45.67225900
DES0811-5831,122.80894900,-58.52225900
DES0815-7948,123.78557200,-79.80559300
DES1923-7948,290.75759200,-79.80559300
DES2130-7537,322.73313100,-75.62225900
DES2219-1458,334.85789100,-14.97503700
DES0013-2623,3.46573200,-26.39725900
DES2104-2958,316.20260400,-29.96670400
DES2112-3540,318.06311800,-35.67781500
DES2016-4249,304.19667800,-42.81670400
DES0758-5205,119.52496100,-52.09725900
DES0702-6705,105.71150300,-67.08892600
DES1034-6956,158.56212800,-69.94448100
DES2122-8112,320.57453800,-81.20003700
