TILENAME,RA_CENT,DEC_CENT
DES1348-0124,207.06916700,-1.41114800
DES1301+1043,195.46031500,10.72496300
DES1426+1500,216.55323500,15.00829600
DES1335-2415,203.93124700,-24.25559300
DES1317+2334,199.29772900,23.57496300
DES1433-0041,218.42528000,-0.69725900
DES1510-0833,227.58787100,-8.55003700
DES1304-1958,196.04121500,-19.97225900
DES1002-4206,150.73608000,-42.10281500
DES0943-3040,145.76193800,-30.68059300
DES1449-0958,222.33739500,-9.97781500
DES0819+0001,124.88337900,0.01663000
DES0917+1834,139.43370700,18.57774100
DES0826+1751,126.51424300,17.86385200
DES1233-2623,188.36699600,-26.39725900
DES1257+0209,194.32875700,2.15829600
DES1051-2915,162.92576900,-29.25281500
DES1134-4831,173.71135300,-48.52781500
DES1146-3623,176.61796900,-36.39170400
DES0948+0752,147.05763400,7.86940700
DES1239-2915,189.92758100,-29.25281500
DES1207+0001,181.99449300,0.01663000
DES1342-3957,205.59233100,-39.96114800
DES0831+0209,127.88995700,2.15829600
DES1233-1707,188.39262900,-17.11670400
DES1415-0333,213.98019000,-3.55281500
DES0844+1252,131.02135800,12.86663000
DES1628-1124,247.09151100,-11.40559300
DES1504-2706,226.18000000,-27.11114800
DES1027-1915,156.98574700,-19.25837000
DES0906-3040,136.63107100,-30.68059300
DES0945-0041,146.31716400,-0.69725900
DES1236-1958,189.20507800,-19.97225900
DES0901-1332,135.29595700,-13.54725900
DES1107+1917,166.86765400,19.29163000
DES1340-0250,205.19506700,-2.83892600
DES1202-0416,180.58887100,-4.26670400
DES1417-1124,214.31932600,-11.40559300
DES0856+2708,134.01409800,27.14440700
DES1640-1749,250.20975700,-17.83059300
DES1116+1252,169.09969200,12.86663000
DES1641+0709,250.28357300,7.15551900
DES1605+0752,241.46615900,7.86940700
DES1249+1543,192.37187200,15.72218500
DES1412-0833,213.14963400,-8.55003700
DES0737+0709,114.29947800,7.15551900
DES0832+1252,128.09225500,12.86663000
DES0942-0458,145.74349600,-4.98059300
DES1003+1252,150.79280100,12.86663000
DES1105+0418,166.28236300,4.29996300
DES1249-1124,192.47120300,-11.40559300
DES1418-0833,214.59345800,-8.55003700
DES0721+2000,110.25103500,20.00551900
DES1015-1915,153.96092600,-19.25837000
DES0855+1334,133.85803300,13.58051900
DES0816+2543,124.18644600,25.71663000
DES0727+2000,111.77049800,20.00551900
DES1139+2126,174.98828000,21.43329600
DES1222+2751,185.50251800,27.85829600
DES1333+1709,203.38383100,17.14996300
DES0740+1000,115.07977200,10.01107400
DES0740+2334,115.17676900,23.57496300
DES0923+1834,140.93997300,18.57774100
DES1025-1749,156.47102200,-17.83059300
DES1518+0335,229.72740900,3.58607400
DES0943+2000,145.95841600,20.00551900
DES1300+1500,195.11930700,15.00829600
DES1326-2249,201.58570200,-22.82781500
DES1524+0917,231.12220400,9.29718500
DES0822+1417,125.69545900,14.29440700
DES1239-1832,189.83993000,-18.54448100
DES0831-0458,127.82863100,-4.98059300
DES1053+1043,163.49075000,10.72496300
DES1121+0335,170.35838200,3.58607400
DES1137-2332,174.30721400,-23.54170400
DES0941-0333,145.31489200,-3.55281500
DES1223+1252,185.94203300,12.86663000
DES1320-1915,200.08945200,-19.25837000
DES0942+1252,145.66687100,12.86663000
DES1247+1209,191.76633300,12.15274100
DES1448+0752,222.00791300,7.86940700
DES1507-1749,226.96255100,-17.83059300
DES1545-0541,236.40834600,-5.69448100
DES0941-2623,145.32963300,-26.39725900
DES1625-0416,246.44917500,-4.26670400
DES0844-2249,131.10112000,-22.82781500
DES1139-3914,174.95692300,-39.24725900
DES1317-4914,199.30034800,-49.24170400
DES0846-0958,131.73086200,-9.97781500
DES0939+2543,144.78813700,25.71663000
DES1303-0833,195.82374900,-8.55003700
DES1546-1332,236.63207900,-13.54725900
DES1349-3957,207.45510200,-39.96114800
DES1019+1043,154.77177700,10.72496300
DES1056-1458,164.03826400,-14.97503700
DES1131+1500,172.94627800,15.00829600
DES1155-1915,178.91570200,-19.25837000
DES1350-4706,207.59428600,-47.10003700
DES1517-2541,229.48395700,-25.68337000
DES1631-2958,247.91674100,-29.96670400
DES1415-4414,213.96118300,-44.24448100
DES1015-2749,153.93775400,-27.82503700
DES1048-3706,162.05590700,-37.10559300
DES1535-2958,233.90787000,-29.96670400
DES1605-2958,241.32433100,-29.96670400
DES1536-4040,234.09595500,-40.67503700
DES1212+1209,183.00328400,12.15274100
DES1342+1000,205.69559500,10.01107400
DES1714-1458,258.62845100,-14.97503700
DES1713+0500,258.26630900,5.01385200
DES1239-1458,189.90276800,-14.97503700
DES1725-0958,261.47941700,-9.97781500
DES1510+0001,227.68338400,0.01663000
DES1453-0833,223.25640000,-8.55003700
DES1516+1209,229.00929100,12.15274100
DES0736+0418,114.02136700,4.29996300
DES0746+2625,116.69633300,26.43051900
DES1004+2334,151.00606700,23.57496300
DES0815+0543,123.78410000,5.72774100
DES1002+1417,150.74316600,14.29440700
DES1101-1915,165.30400600,-19.25837000
DES1428+0209,217.18942000,2.15829600
DES1217+1626,184.43818000,16.43607400
DES1513+0335,228.29683100,3.58607400
DES1523+0709,230.85727400,7.15551900
DES0909-0250,137.29228900,-2.83892600
DES1026-2249,156.66146300,-22.82781500
DES1443-0250,220.91992100,-2.83892600
DES1202-2249,180.67269400,-22.82781500
DES1147-4331,176.92083100,-43.53059300
DES1243-3332,190.77904800,-33.53614800
DES1455-4206,223.86236000,-42.10281500
DES1446-0958,221.61254200,-9.97781500
DES1640-2206,250.19987600,-22.11392600
DES0957+1500,149.29504700,15.00829600
DES1301-2249,195.38925500,-22.82781500
DES0717+1500,109.38359400,15.00829600
DES1056-1124,164.06864300,-11.40559300
DES1346-1415,206.68897000,-14.26114800
DES1032-1415,158.07414800,-14.26114800
DES1340-1749,205.21516400,-17.83059300
DES1427-1832,216.94742600,-18.54448100
DES1130-4831,172.63338900,-48.52781500
DES1217-4123,184.28820200,-41.38892600
DES0728+2751,112.02274100,27.85829600
DES0854-1541,133.74684700,-15.68892600
DES1542-2915,235.74883700,-29.25281500
DES1027-1041,156.92490300,-10.69170400
DES0839+0626,129.80899100,6.44163000
DES1317+0209,199.32952700,2.15829600
DES1321-0333,200.39018300,-3.55281500
DES1537-1624,234.25182800,-16.40281500
DES0729+1751,112.26328600,17.86385200
DES0924+2251,141.22578500,22.86107400
DES0937+0500,144.32197200,5.01385200
DES1140+0252,175.18244200,2.87218500
DES1320+2251,200.10645800,22.86107400
DES1304-1207,196.11268600,-12.11948100
DES0805-0458,121.37928000,-4.98059300
DES0944+2708,146.04783700,27.14440700
DES0901-2206,135.38429900,-22.11392600
DES1437-1624,219.36829500,-16.40281500
DES1104-1250,166.13725900,-12.83337000
DES1337-2832,204.29595200,-28.53892600
DES1603-3457,240.79636500,-34.96392600
DES1328-5040,202.22559100,-50.66948100
DES1559-3457,239.92525200,-34.96392600
DES0845-0915,131.27359000,-9.26392600
DES1155+2708,178.94005800,27.14440700
DES1211+2543,182.82202900,25.71663000
DES1639+0335,249.75551500,3.58607400
DES1136-0833,174.16639400,-8.55003700
DES1552-0707,238.02866100,-7.12225900
DES0855-1749,133.97372500,-17.83059300
DES1702-0958,255.68059900,-9.97781500
DES1439-0750,219.82142600,-7.83614800
DES0822+1543,125.62463900,15.72218500
DES1142+2625,175.69050600,26.43051900
DES1039+1834,159.76830100,18.57774100
DES1514-3749,228.59001500,-37.81948100
DES1540-2541,235.02901300,-25.68337000
DES1231-4957,187.95883600,-49.95559300
DES1656+0043,254.12482600,0.73051900
DES0939-0750,144.87716000,-7.83614800
DES1049-0915,162.37647600,-9.26392600
DES1639-1041,249.91704400,-10.69170400
DES1208-2706,182.06943900,-27.11114800
DES0948-2332,147.05270600,-23.54170400
DES1153+2334,178.26748900,23.57496300
DES0854+2126,133.57422400,21.43329600
DES0855+2334,133.87031600,23.57496300
DES1010-1041,152.56589700,-10.69170400
DES1446+0252,221.64358600,2.87218500
DES1505+0043,226.28089600,0.73051900
DES1459-0416,224.97298900,-4.26670400
DES0947-2415,146.77141500,-24.25559300
DES1019-0624,154.93813200,-6.40837000
DES0924-1332,141.17051400,-13.54725900
DES0958+2500,149.73674000,25.00274100
DES1152+2500,178.09419300,25.00274100
DES0904-2749,136.17887000,-27.82503700
DES0948+0500,147.18849600,5.01385200
DES1409-1541,212.34739500,-15.68892600
DES1147-0707,176.87624900,-7.12225900
DES1018+0835,154.69577900,8.58329600
DES1205+0835,181.40885900,8.58329600
DES1414+0418,213.53203100,4.29996300
DES0702+2251,105.58748200,22.86107400
DES1443+0252,220.92879900,2.87218500
DES0901+2334,135.42811100,23.57496300
DES1044-0707,161.04856600,-7.12225900
DES1120-0207,170.03375500,-2.12503700
DES1434-0958,218.71313300,-9.97781500
DES0901+2208,135.43644800,22.14718500
DES1150+0543,177.59442500,5.72774100
DES1350-0041,207.71615400,-0.69725900
DES1526-0250,231.64141300,-2.83892600
DES1241-1624,190.34540500,-16.40281500
DES1342-5040,205.60471500,-50.66948100
DES1326-2332,201.56172200,-23.54170400
DES0957+2625,149.38229400,26.43051900
DES1432-3415,218.14316900,-34.25003700
DES1440-4831,220.06379400,-48.52781500
DES1223+0500,185.88657300,5.01385200
DES1649-1832,252.33776900,-18.54448100
DES1308-4706,197.10703800,-47.10003700
DES1206+1709,181.71769100,17.14996300
DES1213+0418,183.46406100,4.29996300
DES0919+1209,139.91829300,12.15274100
DES1151-1041,177.99343500,-10.69170400
DES0842+2126,130.50651600,21.43329600
DES1227+0001,186.99171500,0.01663000
DES0856-0041,134.18015400,-0.69725900
DES0950+1751,147.51565300,17.86385200
DES1327+1500,201.77121600,15.00829600
DES1350-0333,207.54281900,-3.55281500
DES1514-0416,228.55235400,-4.26670400
DES0917-2749,139.40775800,-27.82503700
DES1025+2917,156.45859500,29.28607400
DES0750+1751,117.51363800,17.86385200
DES0946-1124,146.59014400,-11.40559300
DES1338-2706,204.52572500,-27.11114800
DES1343-4249,205.99311100,-42.81670400
DES1355-2541,208.88803300,-25.68337000
DES1446+1000,221.64397900,10.01107400
DES0754+1000,118.70440500,10.01107400
DES1054-0958,163.62436200,-9.97781500
DES1521-0624,230.36777300,-6.40837000
DES1616-2206,244.03528100,-22.11392600
DES1136-2124,174.16220800,-21.40003700
DES1329+1751,202.26933000,17.86385200
DES1441+0335,220.42864600,3.58607400
DES1058-1332,164.66874600,-13.54725900
DES1149-3706,177.27311600,-37.10559300
DES1330+0001,202.69727100,0.01663000
DES0905+0126,136.37593800,1.44440700
DES0731+3000,112.83873400,29.99996300
DES1151+2000,177.86713900,20.00551900
DES1411-3415,212.96123600,-34.25003700
DES1028-2915,157.19811200,-29.25281500
DES1516+0835,229.05921800,8.58329600
DES1214-0207,183.60697800,-2.12503700
DES0954-2541,148.68456300,-25.68337000
DES1320-3957,200.00401800,-39.96114800
DES0951+1543,147.87371700,15.72218500
DES1028+2208,157.01763500,22.14718500
DES0900-2541,135.21799700,-25.68337000
DES1215-3040,183.94556100,-30.68059300
DES1228-3415,187.05156700,-34.25003700
DES1249-4623,192.36101300,-46.38614800
DES1005-2915,151.47045500,-29.25281500
DES1108-3540,167.22661300,-35.67781500
DES1129-2541,172.44909000,-25.68337000
DES1110-3123,167.57046600,-31.39448100
DES1139+2000,174.82821300,20.00551900
DES1153-0541,178.29657600,-5.69448100
DES1338+1500,204.72762000,15.00829600
DES1231-3957,187.89600600,-39.96114800
DES1316-4540,199.01815800,-45.67225900
DES1350+0043,207.71827600,0.73051900
DES1213-3457,183.30289700,-34.96392600
DES1223-3457,185.91623600,-34.96392600
DES1225-5040,186.45634600,-50.66948100
DES1233-2706,188.48552100,-27.11114800
DES1253+1334,193.34628100,13.58051900
DES0936+1252,144.20232000,12.86663000
DES0958-1749,149.72183300,-17.83059300
DES1502-2206,225.54149700,-22.11392600
DES1751-0541,267.97523400,-5.69448100
DES1404-3415,211.23392400,-34.25003700
DES1442-4457,220.68401200,-44.95837000
DES1611-3040,242.88115300,-30.68059300
DES1525+0752,231.37669800,7.86940700
DES1402-4748,210.53094900,-47.81392600
DES1053+2334,163.46843200,23.57496300
DES1524-2249,231.01882400,-22.82781500
DES1354-0707,208.53161600,-7.12225900
DES1450-0833,222.53448800,-8.55003700
DES1408-0207,212.18218400,-2.12503700
DES1451+0126,222.78395000,1.44440700
DES1031-0958,157.82554400,-9.97781500
DES1010-2541,152.64531700,-25.68337000
DES1726+0835,261.54809800,8.58329600
DES1257-0250,194.47357600,-2.83892600
DES1330-0333,202.53597400,-3.55281500
DES1225+2126,186.49218400,21.43329600
DES1436-0416,219.24600600,-4.26670400
DES0927+2500,141.85966900,25.00274100
DES1051-2249,162.85791000,-22.82781500
DES1426-0915,216.62569500,-9.26392600
DES0904+2543,136.07203700,25.71663000
DES0957+1417,149.26977100,14.29440700
DES1231+0209,187.89919600,2.15829600
DES0835+2751,128.97961300,27.85829600
DES1041+2000,160.39331500,20.00551900
DES0856+2043,134.05365800,20.71940700
DES1343-0207,205.75276300,-2.12503700
DES1542-2458,235.50990100,-24.96948100
DES0809-0250,122.28220200,-2.83892600
DES0921+1500,140.42583500,15.00829600
DES0739+2043,114.97233200,20.71940700
DES1048-0041,162.02388200,-0.69725900
DES1322-1332,200.65041200,-13.54725900
DES1440-0915,220.24230900,-9.26392600
DES1426+1043,216.53116500,10.72496300
DES1104-0333,166.05753400,-3.55281500
DES1347-1458,206.89944200,-14.97503700
DES1146-0250,176.60442400,-2.83892600
DES1357-3957,209.31787300,-39.96114800
DES1526-3623,231.60207500,-36.39170400
DES1157+0252,179.47116300,2.87218500
DES1235+2126,188.79296500,21.43329600
DES0819-0041,124.89891100,-0.69725900
DES1358+0500,209.53539800,5.01385200
DES0906-0707,136.58760100,-7.12225900
DES0917+0917,139.25146000,9.29718500
DES1056+1417,164.00371700,14.29440700
DES1552-2958,238.02812600,-29.96670400
DES0850+1751,132.51464600,17.86385200
DES1203-1332,180.82378000,-13.54725900
DES1234-0833,188.60463100,-8.55003700
DES0854+1917,133.58784900,19.29163000
DES1517-1707,229.47621500,-17.11670400
DES1219-1749,184.96759700,-17.83059300
DES1301-2415,195.31812200,-24.25559300
DES0953-0624,148.47273400,-6.40837000
DES1041+2708,160.48832400,27.14440700
DES1404-1624,211.18235100,-16.40281500
DES1550-1124,237.62399100,-11.40559300
DES1042-0750,160.73075500,-7.83614800
DES1629+0252,247.37591200,2.87218500
DES1506-1041,226.66900900,-10.69170400
DES0956-3415,149.05071900,-34.25003700
DES0721+0917,110.31579300,9.29718500
DES1308-3457,197.24070700,-34.96392600
DES1549-1332,237.36639900,-13.54725900
DES1252+2625,193.22931400,26.43051900
DES1519+0418,229.99782500,4.29996300
DES0927-1915,141.86164100,-19.25837000
DES0937+2000,144.43895300,20.00551900
DES1002+0126,150.65825400,1.44440700
DES0934-3332,143.67393800,-33.53614800
DES1012+2208,153.16385100,22.14718500
DES1154-0458,178.70684700,-4.98059300
DES1355-0458,208.80382000,-4.98059300
DES0911+0209,137.89149700,2.15829600
DES1339-1707,204.82606300,-17.11670400
DES1515-1415,228.78661700,-14.26114800
DES1602+2543,240.66524000,25.71663000
DES0948+1500,147.07774400,15.00829600
DES1126-3415,171.50576600,-34.25003700
DES1517-3249,229.31772600,-32.82225900
DES0913-1958,138.31383800,-19.97225900
DES1020-0915,155.14324700,-9.26392600
DES1002-2958,150.67869500,-29.96670400
DES1409+1543,212.39604200,15.72218500
DES1510-0041,227.70652300,-0.69725900
DES1401-1749,210.46453300,-17.83059300
DES1417-1250,214.46103900,-12.83337000
DES1025-3749,156.29261600,-37.81948100
DES1030-4123,157.64485100,-41.38892600
DES0910+2000,137.60136900,20.00551900
DES0849+1000,132.47801000,10.01107400
DES0852+1709,133.15565300,17.14996300
DES1216-4414,184.06507000,-44.24448100
DES1120-4331,170.02817900,-43.53059300
DES1214-4957,183.52048200,-49.95559300
DES0916+0752,139.13020000,7.86940700
DES1442+2500,220.63037400,25.00274100
DES1038+1417,159.58353300,14.29440700
DES1435-3040,218.80886900,-30.68059300
DES1044-2832,161.22661700,-28.53892600
DES0705+2251,106.36222800,22.86107400
DES1417-1207,214.36675400,-12.11948100
DES1551-3206,237.79229800,-32.10837000
DES1251+0209,192.89996600,2.15829600
DES1229-0750,187.39361900,-7.83614800
DES0756-0458,119.22949600,-4.98059300
DES1018+1543,154.54844000,15.72218500
DES1341-4706,205.49683700,-47.10003700
DES0937+1126,144.43229800,11.43885200
DES1148+0626,177.22501400,6.44163000
DES1327+0001,201.98338200,0.01663000
DES1359-0041,209.85797900,-0.69725900
DES0913-2832,138.47300600,-28.53892600
DES1409+0626,212.42781900,6.44163000
DES1254-4748,193.52197700,-47.81392600
DES1614+0543,243.60175700,5.72774100
DES1052+2917,163.00662300,29.28607400
DES1220+2417,185.20985200,24.28885200
DES0932-0707,143.06256200,-7.12225900
DES0933-1541,143.38653600,-15.68892600
DES1050+0835,162.63750600,8.58329600
DES1245+0917,191.33566200,9.29718500
DES0909-3040,137.46115000,-30.68059300
DES1308+0043,197.00907200,0.73051900
DES1127-3457,171.97842600,-34.96392600
DES1355-2749,208.82885000,-27.82503700
DES1412-3749,213.22681800,-37.81948100
DES1131-0624,172.89757000,-6.40837000
DES1554-0750,238.55749300,-7.83614800
DES0949+2834,147.48552000,28.57218500
DES1231-3832,187.87177300,-38.53337000
DES0849-0333,132.44014900,-3.55281500
DES0904+1417,136.00922000,14.29440700
DES0920-2915,140.01514100,-29.25281500
DES0853-0624,133.38680600,-6.40837000
DES1028+1000,157.12551400,10.01107400
DES1121+0917,170.35730300,9.29718500
DES1319-1124,199.75391100,-11.40559300
DES1621-0458,245.35014500,-4.98059300
DES1206+1834,181.60916100,18.57774100
DES0808+2334,122.18684900,23.57496300
DES0850-1207,132.58852900,-12.11948100
DES0917-3249,139.26995800,-32.82225900
DES0816+1126,124.03831900,11.43885200
DES1005-1832,151.43764400,-18.54448100
DES1347-1915,206.89530000,-19.25837000
DES1628-1541,247.19858100,-15.68892600
DES1414+0209,213.61744100,2.15829600
DES1326-2458,201.64767900,-24.96948100
DES1402-4706,210.74046100,-47.10003700
DES1020-1332,155.12258900,-13.54725900
DES1255+1543,193.85514400,15.72218500
DES0923-2541,140.76305300,-25.68337000
DES1032-3957,158.09166900,-39.96114800
DES1039-3623,159.76800100,-36.39170400
DES0943-1707,145.81509400,-17.11670400
DES1019+1000,154.95073400,10.01107400
DES1430-3706,217.55396300,-37.10559300
DES1513-3249,228.46821900,-32.82225900
DES1554-3914,238.56339300,-39.24725900
DES1045-0416,161.26030400,-4.26670400
DES1211-2749,182.99774600,-27.82503700
DES1231-4540,187.78003100,-45.67225900
DES1235-4040,188.91423300,-40.67503700
DES1250-3540,192.71292100,-35.67781500
DES0915+2126,138.94271300,21.43329600
DES1305-0041,196.29308600,-0.69725900
DES1514-2832,228.67482100,-28.53892600
DES1226-0250,186.61114900,-2.83892600
DES1359-3249,209.77906000,-32.82225900
DES1404-5040,211.23658800,-50.66948100
DES1415-3332,213.90337400,-33.53614800
DES1403-1250,210.80014700,-12.83337000
DES1031-2749,157.97386400,-27.82503700
DES1317+1917,199.39110000,19.29163000
DES0807+1500,121.94831100,15.00829600
DES0815+0752,123.99600900,7.86940700
DES0940+0917,145.03859400,9.29718500
DES1139-1332,174.94922200,-13.54725900
DES0903-1458,135.95680200,-14.97503700
DES1138-0915,174.67296500,-9.26392600
DES1216+2126,184.19140300,21.43329600
DES1502+0043,225.56694900,0.73051900
DES0908+2043,137.10667000,20.71940700
DES1341+1500,205.46672100,15.00829600
DES1326-0833,201.59904400,-8.55003700
DES1030+1834,157.50890200,18.57774100
DES1501+0335,225.43567300,3.58607400
DES1328-0207,202.18086200,-2.12503700
DES1230-0958,187.54448600,-9.97781500
DES0833+0001,128.45282400,0.01663000
DES0856+1126,134.23530900,11.43885200
DES1309+1709,197.40696500,17.14996300
DES1538-2124,234.73561400,-21.40003700
DES1345+0043,206.29038200,0.73051900
DES1533+0917,233.29238000,9.29718500
DES1045+0001,161.29171400,0.01663000
DES1131+0209,172.89688600,2.15829600
DES1623+2500,245.83699900,25.00274100
DES1512+1417,228.09638000,14.29440700
DES1318+1834,199.68435600,18.57774100
DES1507+1252,226.94947000,12.86663000
DES1013-2623,153.29951500,-26.39725900
DES0833+1917,128.29333500,19.29163000
DES0914+2751,138.66925300,27.85829600
DES1325-0207,201.46648200,-2.12503700
DES1551+2043,237.85607000,20.71940700
DES1621+0335,245.46377800,3.58607400
DES1526-1541,231.62677400,-15.68892600
DES1446+0917,221.71811300,9.29718500
DES1143-0750,175.86373200,-7.83614800
